Guid,Name,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,IsPartner,IsCustomerPortal,Jigsaw,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,SBQQ__CoTerminationEvent__c,test_field_1__c,MyExternalId__c
3f6a8b31-6bcf-4c94-be99-7203b69781b7,tHJKOKsEhBitSUNyVNT,#N/A,534 Candra Track,Rohanstad,Arizona,#N/A,Slovenia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(045) 829-8730 e3482,(567) 734-3967,#N/A,https://vTQvzxelbQ.com/OgEXE,#N/A,#N/A,83.44230321341763,856881,#N/A,#N/A,yHcKV,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
11a2e4b0-561e-423c-8929-772b2868837b,fuVmvRJNdQTNeLIphVY,#N/A,922 Kala Port,North Kaley,Connecticut,#N/A,Mauritius,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(824) 642-9116 f1608,(424) 845-6307,#N/A,https://ZyRPRBCCwB.com/Vyjvc,#N/A,#N/A,38.50409792865638,548133,#N/A,#N/A,VpvFM,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
a255ba9d-a069-4302-8f65-fbb0c7976811,cIeqAnrOEGPHOcQAkLz,#N/A,9973 Franecki Prairie,Port Phil,Wisconsin,#N/A,Cape Verde,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(666) 314-2644 x8842,(150) 141-5656,#N/A,https://dlnscplvkhnldy/dwaxc,#N/A,#N/A,90.15402945774015,8696,#N/A,#N/A,sFtEN,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
1ba7c8e3-2d55-4265-97cd-be9780896e61,fiJuIxgOParalbQQGJz,#N/A,4735 Mraz Forges,Jeniferberg,Kansas,#N/A,Wallis and Futuna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(185) 351-8918,(335) 755-9025,#N/A,https://tnjjcdworqpfex/ksekf,#N/A,#N/A,61.46385990108043,254200,#N/A,#N/A,bLaXe,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
233db9b2-173c-4e1d-aabe-c06acb617865,Vitz,Customer,3135 Easton Tpke,Fairfield,CT,06828-0001,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.203.373.2211,#N/A,#N/A,#N/A,#N/A,Technology,1.17386E11,#N/A,#N/A,#N/A,"Signal Processing, LLC is the leader in Technology in Fairfield",#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
ef9ad263-0b29-43d1-9269-26f1d12fffc7,Realcube,Customer,"Via Nizza, 250",Turin,Turin,#N/A,Italy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,7.20606185E8,#N/A,#N/A,#N/A,TF North is the leader in Healthcare in Turin,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
7895b780-67a2-438b-950c-e9f815d7d93c,rKgmOptGDLAbzUcxzRo,#N/A,9393 Keith Tunnel,Jaquelynville,Connecticut,#N/A,Greenland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(531) 414-0232,(726) 614-7281,#N/A,https://sarcmdyppzhjhy/byhti,#N/A,#N/A,49.57348676021864,246321,#N/A,#N/A,awyOn,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
fd17705d-a94d-441f-a96a-c712894cc25b,PmURACEYDORRKgkBtBW,#N/A,155 Brooks Passage,Port Andresstad,Washington,#N/A,Suriname,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(358) 086-5116,(837) 779-1133,#N/A,https://bthuuruiulyahd/vxygc,#N/A,#N/A,39.26712285275568,804185,#N/A,#N/A,wmTmy,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
133ce4ba-e264-423e-aa30-eeab379ba297,ykAPHAuWhtBBegDRijh,#N/A,88085 Odelia Ports,North Meagan,Louisiana,#N/A,Jersey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(832) 816-8010 R7843,(621) 359-9394,#N/A,https://vshvufzcldnoxe/kwdwi,#N/A,#N/A,55.86644187796125,433780,#N/A,#N/A,edWEO,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
30fef32d-9d69-44fa-b566-74bc5580a545,TnysGPUqyBKErbVUbon,#N/A,649 Buford Stream,Emmerichburgh,North Dakota,#N/A,British Indian Ocean Territory (Chagos Archipelago),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(609) 191-6988,(240) 425-1227 x3618,#N/A,https://tConwcEyvl.com/gnlvp,#N/A,#N/A,99.35209870460444,496140,#N/A,#N/A,ZwriP,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
63cda95a-169b-46e0-8515-d51cfb3849b0,Aibox,Customer,23 Lundy Av,Kingsgrove,NSW,1480,Australia,#N/A,#N/A,#N/A,23 Lundy Av,Kingsgrove,NSW,1480,Australia,#N/A,#N/A,#N/A,(02) 6082 8265,#N/A,#N/A,#N/A,#N/A,Technology,2.21928169E8,#N/A,#N/A,#N/A,Spacely Sprockets is the leader in Technology in Kingsgrove,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
3960a06c-cf15-4a1a-b070-9abe436efa44,1232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,123
35c4e3d5-4f75-488d-a89d-301080d2eee4,yfxZLCmdOYjET,#N/A,536 Edgar Ridge,South Willytown,Oregon,#N/A,Saint Helena,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8752752093,(617) 763-7052 x2905,#N/A,https://QRUQNMeLFs.com/pJgmJ,#N/A,Banking,90.56356244564984,146,#N/A,#N/A,SDdkF,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
92ef1d1b-7faa-43e6-83cf-30c797db11a7,mZFvdvDoKcGrbruWqDF,#N/A,6591 Shannon Pike,D'Amoreton,Georgia,#N/A,Georgia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(527) 086-5414 o8764,(814) 988-0787 n9906,#N/A,https://yfgklmrtoqfdca/eeldo,#N/A,#N/A,10.0103634950452,644806,#N/A,#N/A,kgQRu,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
3a9a27bd-9d1c-4ebf-a6c3-8ee41e5b39df,FNtwLocjFeHpZgZzVFa,#N/A,407 Whitney Road,New Gastonshire,Connecticut,#N/A,Holy See (Vatican City State),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(461) 939-1262 u6038,(178) 105-2014 T3189,#N/A,https://odlyqblgaeraah/epcpo,#N/A,#N/A,110.06821410374141,702616,#N/A,#N/A,fDJTe,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
f0031b19-4086-4ff6-8966-82d4f5987bf3,ESYHINqDNvfDHZcIKbW,#N/A,5161 Oretha Junction,West Rocky,California,#N/A,United Arab Emirates,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(562) 616-3071 V6487,(859) 254-6875 x9404,#N/A,https://UjlnBhrNsQ.com/mrgUD,#N/A,#N/A,96.43922378279447,904066,#N/A,#N/A,fTXUX,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
fb84bd3b-b75b-4bb4-9d31-87b37142f324,Noba,Customer,6001 Bollinger Canyon Rd,San Ramon,CA,94583-2324,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.925.842.1000,#N/A,#N/A,#N/A,#N/A,Technology,1.38477E11,#N/A,#N/A,#N/A,Audioshore is the leader in Technology in San Ramon,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
544b2ee1-0d7e-40c6-b00a-0b2e1ccd4051,HtwoaRvaDtjZljsnyQQ,#N/A,3215 Howell Square,Tomasstad,Missouri,#N/A,Zambia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(227) 905-8523 p6919,(632) 113-9312 R3617,#N/A,https://ggrcwbpihowxge/wjnzn,#N/A,#N/A,31.727117812797196,307882,#N/A,#N/A,ULkJM,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
1a422ac5-52e5-46b6-89e9-efc0cdfc5ca3,WQlifXnxBnSgImFjLsx,#N/A,124 Hirthe Street,Port Londa,Idaho,#N/A,Serbia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(753) 973-0813,(717) 229-3439,#N/A,https://GBgDocsAvn.com/mHAbD,#N/A,#N/A,4.381466356508776,424803,#N/A,#N/A,EeSvJ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
fafd8280-eed5-4c25-8d39-1b9fa9aea1c3,VtFwivurbsKduHImRzZ,#N/A,85210 Smitham Fork,Strosinchester,Montana,#N/A,Australia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(191) 551-7669,(251) 564-6315,#N/A,https://fOSztLqNuz.com/fUwVv,#N/A,#N/A,0.9483265178927156,750471,#N/A,#N/A,Ahpaf,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
70bdff89-1e1b-45e9-a22c-807df076edb1,DeLkKSJxMfdAz,#N/A,267 Ankunding Lodge,Port Hermanville,Washington,#N/A,Burundi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2587038038,(772) 860-6166 x4116,#N/A,https://rEPtfqUOaq.com/gdSmy,#N/A,Banking,13.04764553512232,83,#N/A,#N/A,tloGd,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
bc3ac044-7a77-43b7-94a5-ebefc4a8d5d5,Test Account 006-002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
16d35f9b-9321-4f30-8608-6293127a07f5,djweIrkjHlFKi,#N/A,9863 Deckow Loop,Rosarioview,Indiana,#N/A,Japan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9009247972,(816) 347-1190,#N/A,https://djwcixzxuawmiy/nfmvi,#N/A,Banking,152.95927575100032,565,#N/A,#N/A,BZYkt,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
1f429934-9a9e-4266-bcb3-19272cd8f7e4,KfbYzAuNTZKzAtzvzyA,#N/A,5674 Beer Mountain,Renitaside,North Dakota,#N/A,Germany,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(366) 714-8375,(423) 509-4084 x3340,#N/A,https://fEERqbGrnU.com/fIOMA,#N/A,#N/A,17.67235474836647,11651,#N/A,#N/A,hGJVp,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
34c2658d-6ced-4363-9ed9-3625bf5cfac3,tPNPyCsyKyOxBPFrEdQ,#N/A,7650 Ziemann Expressway,Guadalupemouth,North Carolina,#N/A,Botswana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(990) 374-7314,(726) 091-1594 V3554,#N/A,https://eimswpgxbyxrij/hdcmp,#N/A,#N/A,12.222547011124329,306594,#N/A,#N/A,UOWci,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
c90b256e-398e-4011-a018-431826c2e0ab,Viva,Customer,34 Frasers Rd,Mitchelton,QLD,4053,Australia,#N/A,#N/A,#N/A,34 Frasers Rd,Mitchelton,QLD,4053,Australia,#N/A,#N/A,#N/A,(07) 8057 8902,#N/A,#N/A,#N/A,#N/A,Healthcare,8.4202995E8,#N/A,#N/A,#N/A,Christian Lavendar Hospital is the leader in Healthcare in Mitchelton,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
912d1793-1b97-407a-8c05-bf7574d7a72b,CkFMvNiNyxCcfeWhsix,#N/A,0116 Donnelly Skyway,Cordellport,South Dakota,#N/A,Pitcairn Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(162) 660-3736,(619) 283-3209,#N/A,https://dtzpldmtjfparm/lwvhn,#N/A,#N/A,39.544849745353815,454633,#N/A,#N/A,usTAH,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
b268c055-4e11-43dc-979b-2c2947cbec1f,hhBeWsVTZKsqX,#N/A,400 Violeta Tunnel,Schummstad,Idaho,#N/A,Cyprus,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7349093533,(088) 333-7634 d5719,#N/A,https://wprwtvjvojzedu/hkcgs,#N/A,Banking,78.64806559102504,990,#N/A,#N/A,UNmMc,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
cb16c8cd-a948-455f-9e6d-c4340341e853,UbDmoxlavSMXlIEAylo,#N/A,879 Gayle Spurs,Moisesland,Indiana,#N/A,Norway,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(216) 892-0368,(251) 334-5449,#N/A,https://HczwzraJkD.com/rDBxK,#N/A,#N/A,46.03608256606119,181922,#N/A,#N/A,MPXIZ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
f9332017-c02a-41b6-9fa6-b02d9a45a14b,MlWIvEKdwgjoZ,#N/A,0907 O'Hara Keys,Port Leland,Alaska,#N/A,Morocco,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2511524274,(663) 885-8749 P7383,#N/A,https://zzwfvsvdpqovpn/dheyy,#N/A,Banking,3.146190325833621,19,#N/A,#N/A,NaDUu,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
038e6e89-476a-4e61-a196-092aafee264a,KflKKJmpHpBxRLbvBae,#N/A,631 Phil Square,South Hye,New Mexico,#N/A,Georgia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(928) 448-1903 K9180,(989) 971-5038,#N/A,https://FUFyiBmDeU.com/tQows,#N/A,#N/A,72.75665708964782,335660,#N/A,#N/A,ziuGX,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
e5fbc4d4-3588-4053-82b1-757a6d15bb98,Topdrive,Prospect,539 S Main St,Findlay,OH,45840-3229,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.419.422.2121,#N/A,#N/A,#N/A,#N/A,Healthcare,7.2258E10,#N/A,#N/A,#N/A,Claton Gardner Hospital is the leader in Healthcare in Findlay,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
faa0e75d-6e47-45c3-a23c-2ce332f35e49,rIqFcNJPCMBVx,#N/A,61916 Leigh Trace,New Latoyia,Utah,#N/A,Slovenia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4049168792,(836) 919-5154 b6800,#N/A,https://tlfzusmkelchvi/bvhip,#N/A,Banking,15.898102141484426,90,#N/A,#N/A,iPvmM,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
12b2c608-fe62-4fe9-953a-41c6c6abc16b,pcbxUXpolgdtWGMMNNw,#N/A,497 Hane Row,Eloyberg,Kansas,#N/A,Palestinian Territory,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(053) 761-8394,(231) 985-8265,#N/A,https://dQXFUTpDSQ.com/JjJxO,#N/A,#N/A,66.47029638625943,503894,#N/A,#N/A,xXiZE,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
1c517d24-9eff-47fe-b1f8-2d9e8ff05011,Uidoo,Customer,115 Tabor Rd,Morris Plains,NJ,07950-2546,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.973.455.2000,#N/A,#N/A,#N/A,#N/A,Energy,3.8581E10,#N/A,#N/A,#N/A,Jupiter Consulting is the leader in Energy in Morris Plains,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
50d70618-befb-4168-a546-9399ddce548f,bczvWIENRCkTRIhyelO,#N/A,6236 Precious Loaf,Florencioville,South Dakota,#N/A,Anguilla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(643) 509-0373 v5713,(925) 818-9544 x3335,#N/A,https://cRihxOCAWj.com/EmneA,#N/A,#N/A,43.832047307653504,600081,#N/A,#N/A,ticlM,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
ddb1af3c-334a-4c77-a979-ccceab54c21a,NBQYzirkRziyJLuSPjL,#N/A,797 Scarlet Gateway,Isiahland,Virginia,#N/A,Ukraine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(583) 890-8590,(434) 309-2141,#N/A,https://qIeHpmENZk.com/bRjBv,#N/A,#N/A,68.08479338752593,313823,#N/A,#N/A,rFjrV,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
6eec0e6d-0952-4c21-8d87-751f6ab1dac2,TvUBnmywhEAnNSBWMDY,#N/A,027 Hegmann Trace,Quintinmouth,Colorado,#N/A,United States Minor Outlying Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(343) 437-5544,(512) 580-6886,#N/A,https://awoycryoxxhdzo/yokdp,#N/A,#N/A,34.10596915849712,428806,#N/A,#N/A,hBKFU,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
867d8a18-2020-4f34-bac5-0e39cd3530b1,Test Account 005-001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
